poi_id,short_minutes,typical_minutes,long_minutes,method,observation_id,verified_at
osm:way:1272644787,20,45,90,category_default,,
osm:way:1272644832,20,45,90,category_default,,
osm:way:1272649342,30,60,120,category_default,,
osm:way:1272649343,30,60,120,category_default,,
osm:way:1272651080,20,45,90,category_default,,
osm:way:1272943371,180,300,480,category_default,,
osm:way:1273213209,20,45,90,category_default,,
osm:way:1273307132,20,45,90,category_default,,
osm:way:1273594368,20,45,90,category_default,,
osm:way:1274306485,20,45,90,category_default,,
osm:way:1275290187,20,45,90,category_default,,
osm:way:1275911970,20,45,90,category_default,,
osm:way:1275969816,30,60,120,category_default,,
osm:way:1276298008,20,45,90,category_default,,
osm:way:1276298011,20,45,90,category_default,,
osm:way:1276705610,20,45,90,category_default,,
osm:way:1278971423,20,45,90,category_default,,
osm:way:1279556276,20,45,90,category_default,,
osm:way:1280104279,20,45,90,category_default,,
osm:way:1280445651,30,60,120,category_default,,
osm:way:1280445661,30,60,120,category_default,,
osm:way:1280757734,20,45,90,category_default,,
osm:way:1281237377,20,45,90,category_default,,
osm:way:1281353957,30,60,120,category_default,,
osm:way:1282834049,30,60,120,category_default,,
osm:way:1283545900,20,45,90,category_default,,
osm:way:1284147788,30,60,120,category_default,,
osm:way:1285079955,20,45,90,category_default,,
osm:way:1286228645,180,300,480,category_default,,
osm:way:1286483686,20,45,90,category_default,,
osm:way:1286483687,20,45,90,category_default,,
osm:way:1286509443,20,45,90,category_default,,
osm:way:1286509450,20,45,90,category_default,,
osm:way:1286509452,20,45,90,category_default,,
osm:way:1286509472,20,45,90,category_default,,
osm:way:1286509474,20,45,90,category_default,,
osm:way:1286509477,20,45,90,category_default,,
osm:way:1286518047,20,45,90,category_default,,
osm:way:1286518048,20,45,90,category_default,,
osm:way:1286518056,20,45,90,category_default,,
osm:way:1286518069,20,45,90,category_default,,
osm:way:1286518072,20,45,90,category_default,,
osm:way:1287926762,20,45,90,category_default,,
osm:way:1287926779,20,45,90,category_default,,
osm:way:1287926787,20,45,90,category_default,,
osm:way:1287926793,20,45,90,category_default,,
osm:way:1287926794,20,45,90,category_default,,
osm:way:1287926795,20,45,90,category_default,,
osm:way:1287926796,20,45,90,category_default,,
osm:way:1287926805,20,45,90,category_default,,
osm:way:1287926806,20,45,90,category_default,,
osm:way:1287926808,20,45,90,category_default,,
osm:way:1287926810,20,45,90,category_default,,
osm:way:1287954079,20,45,90,category_default,,
osm:way:1287954080,20,45,90,category_default,,
osm:way:1287954086,20,45,90,category_default,,
osm:way:1287959198,20,45,90,category_default,,
osm:way:1288604079,30,60,120,category_default,,
osm:way:1289066922,20,45,90,category_default,,
osm:way:1289252431,20,45,90,category_default,,
osm:way:1289252432,20,45,90,category_default,,
osm:way:1289252433,20,45,90,category_default,,
osm:way:1289252435,20,45,90,category_default,,
osm:way:1289252444,20,45,90,category_default,,
osm:way:1289252451,20,45,90,category_default,,
osm:way:1289605166,30,60,120,category_default,,
osm:way:1289830724,20,45,90,category_default,,
osm:way:1289836174,20,45,90,category_default,,
osm:way:1289836175,20,45,90,category_default,,
osm:way:1290167945,30,60,120,category_default,,
osm:way:1290340074,30,60,120,category_default,,
osm:way:1291950403,20,45,75,category_default,,
osm:way:1292269975,20,45,90,category_default,,
osm:way:1292342995,20,45,90,category_default,,
osm:way:1292544276,30,60,120,category_default,,
osm:way:1292544286,30,60,120,category_default,,
osm:way:1294876432,20,45,90,category_default,,
osm:way:1296515435,20,45,90,category_default,,
osm:way:1296590239,20,45,90,category_default,,
osm:way:1296795442,60,120,180,category_default,,
osm:way:1297585297,20,45,90,category_default,,
osm:way:1297585298,20,45,90,category_default,,
osm:way:1297585299,20,45,90,category_default,,
osm:way:129952058,20,45,75,category_default,,
osm:way:130044320,20,45,90,category_default,,
osm:way:1300683768,20,45,90,category_default,,
osm:way:1301971669,30,60,120,category_default,,
osm:way:1301999250,20,45,90,category_default,,
osm:way:1301999253,20,45,90,category_default,,
osm:way:1301999260,20,45,90,category_default,,
osm:way:1301999267,20,45,90,category_default,,
osm:way:1301999271,20,45,90,category_default,,
osm:way:1301999281,20,45,90,category_default,,
osm:way:1301999285,20,45,90,category_default,,
osm:way:1301999291,20,45,90,category_default,,
osm:way:1301999297,20,45,90,category_default,,
osm:way:1301999309,20,45,90,category_default,,
osm:way:1301999311,20,45,90,category_default,,
osm:way:1301999317,20,45,90,category_default,,
osm:way:1301999325,20,45,90,category_default,,
osm:way:1301999329,20,45,90,category_default,,
osm:way:1301999336,20,45,90,category_default,,
osm:way:1301999344,20,45,90,category_default,,
osm:way:1301999358,20,45,90,category_default,,
osm:way:1301999363,20,45,90,category_default,,
osm:way:130226169,20,45,90,category_default,,
osm:way:1303678469,20,45,90,category_default,,
osm:way:1303678473,20,45,90,category_default,,
osm:way:1303838285,180,300,480,category_default,,
osm:way:1303883233,30,60,120,category_default,,
osm:way:1304386629,30,60,120,category_default,,
osm:way:130506886,30,60,120,category_default,,
osm:way:1305895368,30,60,120,category_default,,
osm:way:1306108989,30,60,120,category_default,,
osm:way:1306372763,30,60,120,category_default,,
osm:way:1306372803,20,45,90,category_default,,
osm:way:1306372812,20,45,90,category_default,,
osm:way:1306624189,20,45,90,category_default,,
osm:way:1306624222,20,45,90,category_default,,
osm:way:1306985990,20,45,90,category_default,,
osm:way:1307631429,30,60,120,category_default,,
osm:way:1307704569,20,45,90,category_default,,
osm:way:1307726692,30,60,120,category_default,,
osm:way:1308395559,30,60,120,category_default,,
osm:way:1308397264,20,45,90,category_default,,
osm:way:1308414638,20,45,90,category_default,,
osm:way:1308470660,30,60,120,category_default,,
osm:way:1308470661,30,60,120,category_default,,
osm:way:1308559978,30,60,120,category_default,,
osm:way:1308615149,30,60,120,category_default,,
osm:way:1308615194,20,45,90,category_default,,
osm:way:1308720666,20,45,90,category_default,,
osm:way:1308720681,20,45,90,category_default,,
osm:way:1308835020,20,45,90,category_default,,
osm:way:1308835021,30,60,120,category_default,,
osm:way:1308839164,20,45,90,category_default,,
osm:way:1308839165,20,45,90,category_default,,
osm:way:1308852107,20,45,90,category_default,,
osm:way:1308852108,20,45,90,category_default,,
osm:way:1308964768,20,45,90,category_default,,
osm:way:1309219494,20,45,90,category_default,,
osm:way:1309219495,20,45,90,category_default,,
osm:way:1309219514,20,45,90,category_default,,
osm:way:1309219515,20,45,90,category_default,,
osm:way:1309251184,30,60,120,category_default,,
osm:way:1309894113,20,45,90,category_default,,
osm:way:1310615869,20,45,90,category_default,,
osm:way:1311401922,30,60,120,category_default,,
osm:way:1312560455,20,45,90,category_default,,
osm:way:1313264566,20,45,90,category_default,,
osm:way:1313270534,20,45,75,category_default,,
osm:way:1313270569,20,45,75,category_default,,
osm:way:1313406166,20,45,75,category_default,,
osm:way:1313432455,30,60,120,category_default,,
osm:way:1313432463,20,45,90,category_default,,
osm:way:1313432468,20,45,90,category_default,,
osm:way:1313688005,20,45,90,category_default,,
osm:way:1313688027,30,60,120,category_default,,
osm:way:1313890202,20,45,90,category_default,,
osm:way:1313890206,20,45,90,category_default,,
osm:way:1313890212,20,45,90,category_default,,
osm:way:1313890218,20,45,90,category_default,,
osm:way:1313890223,20,45,90,category_default,,
osm:way:1313890228,20,45,90,category_default,,
osm:way:1313916526,20,45,90,category_default,,
osm:way:1313916553,20,45,90,category_default,,
osm:way:1313995396,20,45,90,category_default,,
osm:way:1314190858,20,45,75,category_default,,
osm:way:1314190866,20,45,90,category_default,,
osm:way:1314190873,20,45,90,category_default,,
osm:way:1314190883,20,45,90,category_default,,
osm:way:1314278481,20,45,90,category_default,,
osm:way:1314396510,20,45,90,category_default,,
osm:way:1314396551,20,45,90,category_default,,
osm:way:1314396552,20,45,90,category_default,,
osm:way:1314396570,20,45,90,category_default,,
osm:way:1314585487,20,45,90,category_default,,
osm:way:1314671834,20,45,90,category_default,,
osm:way:1314807820,20,45,90,category_default,,
osm:way:1314845892,20,45,75,category_default,,
osm:way:1315344012,20,45,90,category_default,,
osm:way:1315344014,20,45,90,category_default,,
osm:way:1315344017,20,45,90,category_default,,
osm:way:1315473380,20,45,90,category_default,,
osm:way:1315473393,20,45,90,category_default,,
osm:way:1316353973,30,60,120,category_default,,
osm:way:1317382716,30,60,120,category_default,,
osm:way:1317828062,30,60,120,category_default,,
osm:way:1317836184,20,45,90,category_default,,
osm:way:1317836196,20,45,90,category_default,,
osm:way:1317836198,20,45,90,category_default,,
osm:way:1319176641,20,45,90,category_default,,
osm:way:1321622381,20,45,90,category_default,,
osm:way:1322063205,30,60,120,category_default,,
osm:way:1322156151,20,45,90,category_default,,
osm:way:1322435231,30,60,120,category_default,,
osm:way:1322435232,30,60,120,category_default,,
osm:way:1322435233,30,60,120,category_default,,
osm:way:1323766585,20,45,90,category_default,,
osm:way:1323766597,20,45,90,category_default,,
osm:way:1323789771,20,45,90,category_default,,
osm:way:1323789772,20,45,90,category_default,,
osm:way:1323789774,20,45,90,category_default,,
osm:way:1323789775,20,45,90,category_default,,
osm:way:1323813535,20,45,90,category_default,,
osm:way:1323916467,20,45,90,category_default,,
osm:way:1324009704,20,45,90,category_default,,
osm:way:1324717734,20,45,90,category_default,,
osm:way:1324773443,30,60,120,category_default,,
osm:way:1326230608,30,60,120,category_default,,
osm:way:1326230610,20,45,90,category_default,,
osm:way:1326230611,20,45,90,category_default,,
osm:way:1326441936,20,45,90,category_default,,
osm:way:1326445079,20,45,90,category_default,,
osm:way:1327195096,30,60,120,category_default,,
osm:way:1327203210,20,45,90,category_default,,
osm:way:1327204797,30,60,120,category_default,,
osm:way:1327467909,20,45,90,category_default,,
osm:way:1328825626,20,45,90,category_default,,
osm:way:1328983729,20,45,90,category_default,,
osm:way:1329391500,30,60,120,category_default,,
osm:way:1329665512,30,60,120,category_default,,
osm:way:1329689890,20,45,90,category_default,,
osm:way:1329826250,20,45,75,category_default,,
osm:way:1330415427,20,45,90,category_default,,
osm:way:1330726238,45,90,150,category_default,,
osm:way:1330850745,30,60,120,category_default,,
osm:way:1330926081,30,60,120,category_default,,
osm:way:1331225473,30,60,120,category_default,,
osm:way:1331423729,30,60,120,category_default,,
osm:way:1331565206,20,45,75,category_default,,
osm:way:1332441514,30,60,120,category_default,,
osm:way:1333760607,30,60,120,category_default,,
osm:way:1334475362,20,45,90,category_default,,
osm:way:1334808109,30,60,120,category_default,,
osm:way:1336757605,20,45,90,category_default,,
osm:way:1336757608,20,45,90,category_default,,
osm:way:1336812874,20,45,90,category_default,,
osm:way:1337578715,30,60,120,category_default,,
osm:way:1337695648,20,45,90,category_default,,
osm:way:1337938107,20,45,90,category_default,,
osm:way:1338150256,20,45,90,category_default,,
osm:way:1338225804,30,60,120,category_default,,
osm:way:1338507840,30,60,120,category_default,,
osm:way:1338513874,30,60,120,category_default,,
osm:way:1338513877,30,60,120,category_default,,
osm:way:1338558470,20,45,90,category_default,,
osm:way:1338807250,20,45,75,category_default,,
osm:way:1339199613,20,45,90,category_default,,
osm:way:1339366707,30,60,120,category_default,,
osm:way:1339754846,20,45,90,category_default,,
osm:way:1340509708,20,45,90,category_default,,
osm:way:1340528766,30,60,120,category_default,,
osm:way:1340528971,30,60,120,category_default,,
osm:way:1340529393,30,60,120,category_default,,
osm:way:1340586473,30,60,120,category_default,,
osm:way:1340586474,20,45,90,category_default,,
osm:way:1341264729,20,45,90,category_default,,
osm:way:1341826764,30,60,120,category_default,,
osm:way:1342039810,20,45,90,category_default,,
osm:way:1342714927,20,45,90,category_default,,
osm:way:1342714928,20,45,90,category_default,,
osm:way:1342714929,20,45,90,category_default,,
osm:way:1342714930,20,45,90,category_default,,
osm:way:1342714931,20,45,90,category_default,,
osm:way:1342714932,20,45,90,category_default,,
osm:way:1342714933,20,45,90,category_default,,
osm:way:1342714934,20,45,90,category_default,,
osm:way:1342714935,20,45,90,category_default,,
osm:way:1342714936,20,45,90,category_default,,
osm:way:1342714937,20,45,90,category_default,,
osm:way:1342714938,20,45,90,category_default,,
osm:way:1342714939,20,45,90,category_default,,
osm:way:1342714940,20,45,90,category_default,,
osm:way:1343540992,20,45,90,category_default,,
osm:way:1344043010,20,45,90,category_default,,
osm:way:1344367131,20,45,90,category_default,,
osm:way:1344488597,20,45,90,category_default,,
osm:way:1344686062,30,60,120,category_default,,
osm:way:1344741012,30,60,120,category_default,,
osm:way:1344741687,20,45,75,category_default,,
osm:way:1345399343,30,60,120,category_default,,
osm:way:1346312053,20,45,90,category_default,,
osm:way:1346643116,30,60,120,category_default,,
osm:way:1346875867,30,60,120,category_default,,
osm:way:1346875988,20,45,75,category_default,,
osm:way:1347307012,30,60,120,category_default,,
osm:way:1348160029,20,45,90,category_default,,
osm:way:1348698157,30,60,120,category_default,,
osm:way:1349217175,30,60,120,category_default,,
osm:way:1349228361,30,60,120,category_default,,
osm:way:1349608593,30,60,120,category_default,,
osm:way:1349608594,30,60,120,category_default,,
osm:way:1349608595,30,60,120,category_default,,
osm:way:1349608596,30,60,120,category_default,,
osm:way:1349733149,30,60,120,category_default,,
osm:way:1349895594,20,45,75,category_default,,
osm:way:1349895595,30,60,120,category_default,,
osm:way:1349898745,20,45,90,category_default,,
osm:way:1350608307,20,45,90,category_default,,
osm:way:1350620262,30,60,120,category_default,,
osm:way:1351157610,30,60,120,category_default,,
osm:way:1351205680,30,60,120,category_default,,
osm:way:1351816840,30,60,120,category_default,,
osm:way:1352264366,20,45,90,category_default,,
osm:way:1352279406,20,45,90,category_default,,
osm:way:1352281490,20,45,90,category_default,,
osm:way:1352282357,20,45,90,category_default,,
osm:way:1352292204,30,60,120,category_default,,
osm:way:1352292205,30,60,120,category_default,,
osm:way:1352466943,30,60,120,category_default,,
osm:way:1352853263,30,60,120,category_default,,
osm:way:1352958969,30,60,120,category_default,,
osm:way:1353113763,20,45,90,category_default,,
osm:way:1353161336,30,60,120,category_default,,
osm:way:1353292308,20,45,90,category_default,,
